model	sample_id	image_id	turn	k	ok
llava	79	2	5	1	1
llava	79	2	6	2	1
llava	79	2	13	3	1
llava	79	2	15	4	0
llava	79	2	16	5	0
llava	79	2	17	6	0
llava	79	3	7	0	1
llava	79	3	8	1	1
llava	79	3	9	2	1
llava	79	3	13	3	1
llava	79	3	14	4	0
llava	79	3	17	5	0
llava	79	3	18	6	1
llava	79	3	20	7	0
llava	79	4	10	0	1
llava	79	4	11	1	1
llava	79	4	12	2	0
llava	79	4	13	3	1
llava	79	4	14	4	0
llava	79	4	15	5	0
llava	79	4	16	6	0
llava	79	4	18	7	1
llava	79	4	19	8	0
llava	79	4	20	9	0
llava	80	1	1	0	0
llava	80	1	2	1	1
llava	80	1	3	2	0
llava	80	1	4	3	0
llava	80	1	5	4	1
llava	80	1	6	5	1
llava	80	1	7	6	0
llava	80	2	1	0	0
llava	80	2	2	1	1
llava	80	2	3	2	0
llava	80	2	4	3	0
llava	80	2	5	4	1
llava	80	2	6	5	1
llava	80	2	7	6	0
llava	80	3	1	0	0
llava	80	3	2	1	1
llava	80	3	3	2	0
llava	80	3	4	3	0
llava	80	3	5	4	1
llava	80	3	6	5	1
llava	80	3	7	6	0
llava	81	1	1	0	1
llava	81	1	2	1	1
llava	81	1	3	2	1
llava	81	1	14	3	0
llava	81	1	16	4	0
llava	81	1	20	5	1
llava	81	2	4	0	1
llava	81	2	14	1	0
llava	81	2	16	2	0
llava	81	2	17	3	1
llava	81	2	18	4	0
llava	81	3	5	0	0
llava	81	3	6	1	1
llava	81	3	7	2	1
llava	81	3	15	3	1
llava	81	3	19	4	1
llava	81	4	8	0	1
llava	81	4	9	1	1
llava	81	4	10	2	1
llava	81	4	15	3	1
llava	81	4	16	4	0
llava	81	4	19	5	1
llava	81	4	20	6	1
llava	81	5	11	0	1
llava	81	5	12	1	1
llava	81	5	13	2	1
llava	81	5	14	3	0
llava	81	5	17	4	1
llava	81	5	18	5	0
llava	82	1	2	0	0
llava	82	1	3	1	0
llava	82	1	5	2	0
llava	82	1	8	3	0
llava	82	2	1	0	1
llava	82	2	4	1	0
llava	82	2	5	2	0
llava	82	2	6	3	1
llava	82	3	2	0	0
llava	82	3	3	1	0
llava	82	3	4	2	0
llava	82	3	5	3	0
llava	82	3	7	4	1
llava	82	3	8	5	0
llava	82	4	1	0	1
llava	82	4	3	1	0
llava	82	4	4	2	0
llava	82	4	6	3	1
llava	82	4	7	4	1
llava	83	1	1	0	0
llava	83	1	2	1	1
llava	83	1	3	2	1
llava	83	1	4	3	0
llava	83	1	5	4	0
llava	83	1	6	5	0
llava	83	1	7	6	1
llava	83	2	1	0	0
llava	83	2	2	1	1
llava	83	2	3	2	1
llava	83	2	4	3	0
llava	83	2	5	4	0
llava	83	2	6	5	0
llava	83	2	7	6	1
llava	83	3	1	0	0
llava	83	3	2	1	1
llava	83	3	3	2	1
llava	83	3	4	3	0
llava	83	3	5	4	0
llava	83	3	6	5	0
llava	83	3	7	6	1
llava	84	1	1	0	0
llava	84	1	2	1	0
llava	84	1	3	2	1
llava	84	1	4	3	1
llava	84	1	5	4	0
llava	84	1	6	5	0
llava	84	1	7	6	0
llava	84	1	8	7	0
llava	84	1	9	8	1
llava	84	1	10	9	0
llava	84	2	1	0	0
llava	84	2	2	1	0
llava	84	2	3	2	1
llava	84	2	4	3	1
llava	84	2	5	4	0
llava	84	2	6	5	0
llava	84	2	7	6	0
llava	84	2	8	7	0
llava	84	2	9	8	1
llava	84	2	10	9	0
llava	85	1	1	0	1
llava	85	1	2	1	0
llava	85	1	3	2	0
llava	85	1	11	3	0
llava	85	1	12	4	0
llava	85	1	14	5	0
llava	85	1	15	6	1
llava	85	1	16	7	0
llava	85	1	17	8	0
llava	85	1	18	9	0
llava	85	2	4	0	1
llava	85	2	5	1	1
llava	85	2	6	2	1
llava	85	2	11	3	0
llava	85	2	13	4	0
llava	85	2	14	5	0
llava	85	2	16	6	0
llava	85	2	17	7	0
llava	85	3	7	0	0
llava	85	3	8	1	1
llava	85	3	9	2	1
llava	85	3	11	3	0
llava	85	3	12	4	0
llava	85	3	13	5	0
llava	85	3	16	6	0
llava	85	3	17	7	0
llava	85	3	18	8	0
llava	85	4	10	0	1
llava	85	4	11	1	0
llava	85	4	12	2	0
llava	85	4	14	3	0
llava	85	4	15	4	1
llava	86	1	1	0	1
llava	86	1	2	1	1
llava	86	1	3	2	1
llava	86	1	10	3	0
llava	86	1	11	4	0
llava	86	1	12	5	0
llava	86	1	13	6	0
llava	86	1	14	7	1
llava	86	1	15	8	0
llava	86	1	16	9	0
llava	86	1	17	10	1
llava	86	2	4	0	0
llava	86	2	5	1	1
llava	86	2	6	2	1
llava	86	2	10	3	0
llava	86	2	11	4	0
llava	86	2	12	5	0
llava	86	2	13	6	0
llava	86	2	14	7	1
llava	86	2	15	8	0
llava	86	2	16	9	0
llava	86	2	17	10	1
llava	86	3	7	0	1
llava	86	3	8	1	0
llava	86	3	9	2	1
llava	86	3	10	3	0
llava	86	3	11	4	0
llava	86	3	12	5	0
llava	86	3	13	6	0
llava	86	3	14	7	1
llava	86	3	15	8	0
llava	86	3	16	9	0
llava	86	3	17	10	1
llava	87	1	1	0	1
llava	87	1	2	1	0
llava	87	1	3	2	0
llava	87	1	4	3	0
llava	87	1	6	4	0
llava	87	2	1	0	1
llava	87	2	2	1	0
llava	87	2	3	2	0
llava	87	2	4	3	0
llava	87	2	6	4	0
llava	87	3	2	0	0
llava	87	3	3	1	0
llava	87	3	5	2	0
llava	87	3	6	3	0
llava	88	1	1	0	1
llava	88	1	2	1	1
llava	88	1	3	2	1
llava	88	1	18	3	0
llava	88	2	4	0	1
llava	88	2	5	1	1
llava	88	2	6	2	1
llava	88	2	17	3	0
llava	88	2	20	4	0
llava	88	3	7	0	1
llava	88	3	8	1	1
llava	88	3	9	2	1
llava	88	3	16	3	0
llava	88	3	19	4	0
llava	88	4	10	0	0
llava	88	4	11	1	1
llava	88	4	12	2	1
llava	88	4	16	3	0
llava	88	4	17	4	0
llava	88	4	20	5	0
llava	88	5	13	0	0
llava	88	5	14	1	0
llava	88	5	15	2	0
llava	88	5	18	3	0
llava	88	5	19	4	0
llava	88	5	20	5	0
llava	89	1	1	0	0
llava	89	1	2	1	0
llava	89	1	3	2	0
llava	89	1	4	3	0
llava	89	1	5	4	0
llava	89	1	6	5	0
llava	89	1	7	6	0
llava	89	1	8	7	0
llava	89	2	1	0	0
llava	89	2	2	1	0
llava	89	2	3	2	0
llava	89	2	4	3	0
llava	89	2	5	4	0
llava	89	2	6	5	0
llava	89	2	7	6	0
llava	89	2	8	7	0
llava	90	1	1	0	0
llava	90	1	2	1	1
llava	90	1	3	2	1
llava	90	1	13	3	0
llava	90	1	16	4	1
llava	90	1	17	5	1
llava	90	1	19	6	0
llava	90	2	4	0	1
llava	90	2	5	1	1
llava	90	2	6	2	1
llava	90	2	13	3	0
llava	90	2	15	4	0
llava	90	2	18	5	0
llava	90	2	19	6	0
llava	90	3	7	0	0
llava	90	3	8	1	0
llava	90	3	9	2	1
llava	90	3	14	3	0
llava	90	3	16	4	1
llava	90	3	17	5	1
llava	90	3	20	6	1
llava	90	4	10	0	1
llava	90	4	11	1	1
llava	90	4	12	2	1
llava	90	4	14	3	0
llava	90	4	15	4	0
llava	90	4	18	5	0
llava	90	4	20	6	1
llava	91	1	1	0	1
llava	91	1	2	1	1
llava	91	1	3	2	1
llava	91	1	13	3	0
llava	91	1	14	4	0
llava	91	1	16	5	0
llava	91	2	4	0	1
llava	91	2	5	1	1
llava	91	2	6	2	1
llava	91	2	13	3	0
llava	91	2	14	4	0
llava	91	2	15	5	0
llava	91	2	17	6	0
llava	91	2	18	7	0
llava	91	3	7	0	1
llava	91	3	8	1	1
llava	91	3	9	2	1
llava	91	3	13	3	0
llava	91	3	14	4	0
llava	91	3	15	5	0
llava	91	3	18	6	0
llava	91	3	19	7	1
llava	91	4	10	0	1
llava	91	4	11	1	1
llava	91	4	12	2	1
llava	91	4	13	3	0
llava	91	4	14	4	0
llava	91	4	15	5	0
llava	91	4	16	6	0
llava	91	4	17	7	0
llava	91	4	18	8	0
llava	91	4	19	9	1
llava	92	1	1	0	0
llava	92	1	2	1	1
llava	92	1	3	2	0
llava	92	1	7	3	0
llava	92	1	8	4	1
llava	92	1	9	5	1
llava	92	1	10	6	1
llava	92	1	11	7	1
llava	92	1	12	8	1
llava	92	1	13	9	1
llava	92	1	14	10	1
llava	92	1	15	11	1
llava	92	1	16	12	1
llava	92	2	4	0	1
llava	92	2	5	1	1
llava	92	2	6	2	1
llava	92	2	7	3	0
llava	92	2	8	4	1
llava	92	2	9	5	1
llava	92	2	10	6	1
llava	92	2	11	7	1
llava	92	2	12	8	1
llava	92	2	13	9	1
llava	92	2	14	10	1
llava	92	2	15	11	1
llava	92	2	16	12	1
llava	93	1	1	0	1
llava	93	1	2	1	1
llava	93	1	3	2	1
llava	93	1	7	3	1
llava	93	1	8	4	1
llava	93	1	9	5	1
llava	93	1	10	6	1
llava	93	1	11	7	0
llava	93	1	12	8	1
llava	93	1	13	9	1
llava	93	1	14	10	1
llava	93	1	15	11	0
llava	93	1	16	12	1
llava	93	1	17	13	1
llava	93	1	18	14	1
llava	93	1	19	15	1
llava	93	2	4	0	1
llava	93	2	5	1	1
llava	93	2	6	2	1
llava	93	2	7	3	1
llava	93	2	8	4	1
llava	93	2	9	5	1
llava	93	2	10	6	1
llava	93	2	11	7	0
llava	93	2	12	8	1
llava	93	2	13	9	1
llava	93	2	14	10	1
llava	93	2	15	11	0
llava	93	2	16	12	1
llava	93	2	17	13	1
llava	93	2	18	14	1
llava	93	2	19	15	1
llava	94	1	1	0	1
llava	94	1	2	1	0
llava	94	1	3	2	1
llava	94	1	6	3	0
llava	94	1	7	4	1
llava	94	1	8	5	0
llava	94	1	9	6	1
llava	94	1	10	7	0
llava	94	1	11	8	1
llava	94	1	12	9	1
llava	94	1	13	10	0
llava	94	1	14	11	0
llava	94	1	15	12	1
llava	94	2	4	0	1
llava	94	2	5	1	1
llava	94	2	6	2	0
llava	94	2	7	3	1
llava	94	2	8	4	0
llava	94	2	9	5	1
llava	94	2	10	6	0
llava	94	2	11	7	1
llava	94	2	12	8	1
llava	94	2	13	9	0
llava	94	2	14	10	0
llava	94	2	15	11	1
llava	95	1	1	0	1
llava	95	1	2	1	0
llava	95	1	3	2	1
llava	95	1	7	3	1
llava	95	1	8	4	1
llava	95	1	9	5	0
llava	95	1	10	6	1
llava	95	1	11	7	1
llava	95	1	12	8	1
llava	95	1	13	9	1
llava	95	1	14	10	1
llava	95	1	15	11	1
llava	95	2	4	0	1
llava	95	2	5	1	1
llava	95	2	6	2	1
llava	95	2	7	3	1
llava	95	2	8	4	1
llava	95	2	9	5	0
llava	95	2	10	6	1
llava	95	2	11	7	1
llava	95	2	12	8	1
llava	95	2	13	9	1
llava	95	2	14	10	1
llava	95	2	15	11	1
llava	96	1	1	0	0
llava	96	1	2	1	0
llava	96	1	3	2	1
llava	96	1	7	3	0
llava	96	1	8	4	1
llava	96	1	9	5	0
llava	96	1	10	6	0
llava	96	1	11	7	1
llava	96	1	12	8	1
llava	96	1	13	9	0
llava	96	1	14	10	0
llava	96	1	15	11	0
llava	96	1	16	12	1
llava	96	2	4	0	0
llava	96	2	5	1	0
llava	96	2	6	2	1
llava	96	2	7	3	0
llava	96	2	8	4	1
llava	96	2	9	5	0
llava	96	2	10	6	0
llava	96	2	11	7	1
llava	96	2	12	8	1
llava	96	2	13	9	0
llava	96	2	14	10	0
llava	96	2	15	11	0
llava	96	2	16	12	1
llava	97	1	1	0	1
llava	97	1	2	1	1
llava	97	1	3	2	0
llava	97	1	7	3	1
llava	97	1	8	4	1
llava	97	1	9	5	1
llava	97	1	10	6	0
llava	97	1	11	7	1
llava	97	1	12	8	1
llava	97	1	13	9	1
llava	97	1	14	10	0
llava	97	1	15	11	0
llava	97	1	16	12	0
llava	97	2	4	0	1
llava	97	2	5	1	1
llava	97	2	6	2	1
llava	97	2	7	3	1
llava	97	2	8	4	1
llava	97	2	9	5	1
llava	97	2	10	6	0
llava	97	2	11	7	1
llava	97	2	12	8	1
llava	97	2	13	9	1
llava	97	2	14	10	0
llava	97	2	15	11	0
llava	97	2	16	12	0
llava	98	1	1	0	1
llava	98	1	2	1	1
llava	98	1	3	2	0
llava	98	1	7	3	0
llava	98	1	8	4	0
llava	98	1	9	5	0
llava	98	1	10	6	0
llava	98	1	11	7	1
llava	98	1	12	8	1
llava	98	1	13	9	0
llava	98	1	14	10	0
llava	98	1	15	11	1
llava	98	2	4	0	1
llava	98	2	5	1	0
llava	98	2	6	2	0
llava	98	2	7	3	0
llava	98	2	8	4	0
llava	98	2	9	5	0
llava	98	2	10	6	0
llava	98	2	11	7	1
llava	98	2	12	8	1
llava	98	2	13	9	0
llava	98	2	14	10	0
llava	98	2	15	11	1
llava	99	1	1	0	1
llava	99	1	2	1	1
llava	99	1	3	2	1
llava	99	1	10	3	0
llava	99	1	11	4	1
llava	99	1	12	5	0
llava	99	1	13	6	0
llava	99	1	14	7	1
llava	99	1	15	8	0
llava	99	1	16	9	0
llava	99	1	17	10	1
llava	99	1	18	11	1
llava	99	1	19	12	0
llava	99	2	4	0	1
llava	99	2	5	1	1
llava	99	2	6	2	1
llava	99	2	10	3	0
llava	99	2	11	4	1
llava	99	2	12	5	0
llava	99	2	13	6	0
llava	99	2	14	7	1
llava	99	2	15	8	0
llava	99	2	16	9	0
llava	99	2	17	10	1
llava	99	2	18	11	1
llava	99	2	19	12	0
llava	99	3	7	0	1
llava	99	3	8	1	1
llava	99	3	9	2	1
llava	99	3	10	3	0
llava	99	3	11	4	1
llava	99	3	12	5	0
llava	99	3	13	6	0
llava	99	3	14	7	1
llava	99	3	15	8	0
llava	99	3	16	9	0
llava	99	3	17	10	1
llava	99	3	18	11	1
llava	99	3	19	12	0
llava	100	1	1	0	0
llava	100	1	2	1	0
llava	100	1	3	2	0
llava	100	1	4	3	1
llava	100	1	5	4	1
llava	100	1	6	5	1
llava	100	1	7	6	1
llava	100	1	8	7	0
llava	100	1	9	8	0
llava	100	1	16	9	0
llava	100	1	17	10	0
llava	100	1	18	11	0
llava	100	1	19	12	1
llava	100	1	20	13	1
llava	100	2	1	0	0
llava	100	2	2	1	0
llava	100	2	3	2	0
llava	100	2	4	3	1
llava	100	2	5	4	1
llava	100	2	6	5	1
llava	100	2	7	6	1
llava	100	2	8	7	0
llava	100	2	9	8	0
llava	100	2	10	9	0
llava	100	2	14	10	0
llava	100	3	1	0	0
llava	100	3	2	1	0
llava	100	3	3	2	0
llava	100	3	4	3	1
llava	100	3	5	4	1
llava	100	3	6	5	1
llava	100	3	7	6	1
llava	100	3	8	7	0
llava	100	3	10	8	0
llava	100	3	13	9	0
llava	100	3	14	10	0
llava	100	3	16	11	0
llava	100	3	17	12	0
llava	100	3	18	13	0
llava	100	3	19	14	1
llava	100	3	20	15	1
llava	100	4	1	0	0
llava	100	4	2	1	0
llava	100	4	3	2	0
llava	100	4	4	3	1
llava	100	4	5	4	1
llava	100	4	6	5	1
llava	100	4	7	6	1
llava	100	4	8	7	0
llava	100	4	16	8	0
llava	100	4	17	9	0
llava	100	4	18	10	0
llava	100	4	19	11	1
llava	100	4	20	12	1
llava	100	5	1	0	0
llava	100	5	2	1	0
llava	100	5	3	2	0
llava	100	5	5	3	1
llava	100	5	6	4	1
llava	100	5	7	5	1
llava	100	5	10	6	0
llava	100	5	13	7	0
llava	100	5	14	8	0
llava	100	5	16	9	0
llava	100	5	17	10	0
llava	100	5	18	11	0
llava	100	5	19	12	1
llava	100	5	20	13	1
llava	100	6	1	0	0
llava	100	6	2	1	0
llava	100	6	3	2	0
llava	100	6	5	3	1
llava	100	6	6	4	1
llava	100	6	7	5	1
llava	100	6	11	6	0
llava	100	6	12	7	0
llava	100	6	15	8	0
llava	100	7	1	0	0
llava	100	7	2	1	0
llava	100	7	3	2	0
llava	100	7	5	3	1
llava	100	7	6	4	1
llava	100	7	7	5	1
llava	100	8	9	0	0
llava	100	9	11	0	0
llava	100	9	12	1	0
llava	100	9	15	2	0
llava	100	9	16	3	0
llava	100	9	17	4	0
llava	100	9	18	5	0
llava	100	9	19	6	1
llava	100	9	20	7	1
llava	101	1	2	0	1
llava	101	1	3	1	1
llava	101	1	10	2	1
llava	101	2	1	0	1
llava	101	2	2	1	1
llava	101	2	3	2	1
llava	101	2	10	3	1
llava	101	3	1	0	1
llava	101	3	2	1	1
llava	101	3	3	2	1
llava	101	3	4	3	0
llava	101	3	8	4	1
llava	101	3	10	5	1
llava	101	4	2	0	1
llava	101	4	3	1	1
llava	101	4	4	2	0
llava	101	4	5	3	1
llava	101	4	10	4	1
llava	101	5	1	0	1
llava	101	5	2	1	1
llava	101	5	3	2	1
llava	101	5	10	3	1
llava	101	6	1	0	1
llava	101	6	2	1	1
llava	101	6	3	2	1
llava	101	6	10	3	1
llava	101	7	1	0	1
llava	101	7	2	1	1
llava	101	7	3	2	1
llava	101	7	4	3	0
llava	101	7	5	4	1
llava	101	7	10	5	1
llava	101	8	1	0	1
llava	101	8	2	1	1
llava	101	8	3	2	1
llava	101	8	4	3	0
llava	101	8	7	4	1
llava	101	8	9	5	0
llava	101	8	10	6	1
llava	101	9	1	0	1
llava	101	9	2	1	1
llava	101	9	3	2	1
llava	101	9	4	3	0
llava	101	9	7	4	1
llava	101	9	8	5	1
llava	101	9	10	6	1
llava	101	10	4	0	0
llava	101	10	6	1	1
llava	101	10	10	2	1
llava	101	11	4	0	0
llava	101	11	6	1	1
llava	101	11	9	2	0
llava	101	11	10	3	1
llava	102	1	5	0	0
llava	102	1	6	1	0
llava	102	1	7	2	0
llava	102	1	8	3	1
llava	102	1	11	4	1
llava	102	2	1	0	0
llava	102	2	3	1	1
llava	102	3	1	0	0
llava	102	3	3	1	1
llava	102	3	5	2	0
llava	102	3	6	3	0
llava	102	3	7	4	0
llava	102	3	9	5	1
llava	102	3	10	6	1
llava	102	5	1	0	0
llava	102	5	2	1	0
llava	102	5	4	2	1
llava	102	5	5	3	0
llava	102	5	7	4	0
llava	102	5	8	5	1
llava	102	5	11	6	1
llava	102	6	1	0	0
llava	102	6	3	1	1
llava	102	6	9	2	1
llava	102	6	10	3	1
llava	102	7	1	0	0
llava	102	7	3	1	1
llava	102	7	5	2	0
llava	102	7	6	3	0
llava	102	7	7	4	0
llava	102	7	9	5	1
llava	102	7	10	6	1
llava	102	8	1	0	0
llava	102	8	3	1	1
llava	102	8	5	2	0
llava	102	8	6	3	0
llava	102	8	7	4	0
llava	102	8	10	5	1
llava	102	9	1	0	0
llava	102	9	2	1	0
llava	102	9	8	2	1
llava	102	9	11	3	1
llava	103	1	1	0	0
llava	103	1	2	1	0
llava	103	2	1	0	0
llava	103	2	3	1	1
llava	103	2	6	2	0
llava	103	2	7	3	1
llava	103	2	19	4	0
llava	103	3	1	0	0
llava	103	3	4	1	1
llava	103	3	6	2	0
llava	103	3	8	3	0
llava	103	3	9	4	0
llava	103	3	10	5	0
llava	103	3	11	6	0
llava	103	3	13	7	0
llava	103	3	14	8	0
llava	103	3	15	9	0
llava	103	3	17	10	1
llava	103	3	18	11	1
llava	103	3	19	12	0
llava	103	4	1	0	0
llava	103	5	1	0	0
llava	103	5	6	1	0
llava	103	5	8	2	0
llava	103	6	2	0	0
llava	103	6	9	1	0
llava	103	6	10	2	0
llava	103	6	11	3	0
llava	103	6	13	4	0
llava	103	6	14	5	0
llava	103	6	15	6	0
llava	103	6	18	7	1
llava	103	6	19	8	0
llava	103	7	5	0	1
llava	103	7	9	1	0
llava	103	7	10	2	0
llava	103	7	11	3	0
llava	103	7	12	4	0
llava	103	7	13	5	0
llava	103	7	14	6	0
llava	103	7	15	7	0
llava	103	7	16	8	0
llava	103	7	19	9	0
llava	103	7	20	10	1
llava	103	8	5	0	1
llava	103	8	6	1	0
llava	103	8	20	2	1
llava	103	9	5	0	1
llava	103	9	6	1	0
llava	103	9	7	2	1
llava	103	9	9	3	0
llava	103	9	10	4	0
llava	103	9	11	5	0
llava	103	9	12	6	0
llava	103	9	13	7	0
llava	103	9	14	8	0
llava	103	9	17	9	1
llava	103	9	18	10	1
llava	103	9	20	11	1
llava	103	10	5	0	1
llava	103	10	12	1	0
llava	103	10	15	2	0
llava	103	10	16	3	0
llava	103	10	19	4	0
llava	103	10	20	5	1
llava	104	1	1	0	1
llava	104	1	3	1	1
llava	104	1	5	2	0
llava	104	2	1	0	1
llava	104	2	2	1	0
llava	104	3	1	0	1
llava	104	3	4	1	0
llava	104	3	5	2	0
llava	104	3	8	3	0
llava	104	4	1	0	1
llava	104	4	4	1	0
llava	104	4	5	2	0
llava	104	4	10	3	1
llava	104	5	1	0	1
llava	104	5	5	1	0
llava	104	5	6	2	1
llava	104	5	7	3	0
llava	104	5	8	4	0
llava	104	5	9	5	1
llava	104	5	11	6	0
llava	104	5	12	7	0
llava	104	6	1	0	1
llava	104	6	3	1	1
llava	104	6	5	2	0
llava	104	6	7	3	0
llava	104	6	8	4	0
llava	104	6	11	5	0
llava	104	6	12	6	0
llava	104	7	1	0	1
llava	104	7	2	1	0
llava	104	7	5	2	0
llava	104	8	6	0	1
llava	104	8	7	1	0
llava	104	8	11	2	0
llava	104	8	12	3	0
llava	104	9	12	0	0
llava	104	10	6	0	1
llava	104	10	7	1	0
llava	104	10	11	2	0
llava	104	10	12	3	0
llava	104	11	12	0	0
llava	105	1	1	0	1
llava	105	1	9	1	1
llava	105	1	10	2	0
llava	105	1	11	3	0
llava	105	2	1	0	1
llava	105	2	2	1	1
llava	105	2	4	2	1
llava	105	2	6	3	1
llava	105	3	1	0	1
llava	105	3	8	1	0
llava	105	3	10	2	0
llava	105	4	1	0	1
llava	105	4	7	1	0
llava	105	4	11	2	0
llava	105	4	12	3	1
llava	105	5	1	0	1
llava	105	6	1	0	1
llava	105	6	3	1	0
llava	105	6	5	2	0
llava	105	6	10	3	0
llava	105	7	2	0	1
llava	105	7	5	1	0
llava	105	7	7	2	0
llava	105	7	8	3	0
llava	105	8	4	0	1
llava	105	8	8	1	0
llava	105	8	9	2	1
llava	105	9	2	0	1
llava	105	10	2	0	1
llava	105	10	5	1	0
llava	105	11	3	0	0
llava	105	11	6	1	1
llava	105	11	8	2	0
llava	105	11	10	3	0
llava	105	11	11	4	0
llava	106	1	1	0	1
llava	106	1	6	1	1
llava	106	1	11	2	0
llava	106	6	11	0	0
llava	106	7	1	0	1
llava	106	7	4	1	1
llava	106	7	10	2	1
llava	106	7	11	3	0
llava	106	8	1	0	1
llava	106	8	2	1	0
llava	106	8	3	2	0
llava	106	8	5	3	0
llava	106	8	7	4	1
llava	106	8	8	5	0
llava	106	8	9	6	1
llava	106	8	10	7	1
llava	106	9	1	0	1
llava	106	9	2	1	0
llava	106	9	5	2	0
llava	106	9	9	3	1
llava	106	9	10	4	1
llava	106	9	11	5	0
llava	106	10	1	0	1
llava	106	10	3	1	0
llava	106	10	6	2	1
llava	106	10	8	3	0
llava	106	10	10	4	1
llava	106	10	11	5	0
llava	107	1	1	0	0
llava	107	1	2	1	0
llava	107	1	3	2	0
llava	107	1	6	3	1
llava	107	1	10	4	0
llava	107	2	1	0	0
llava	107	2	11	1	0
llava	107	3	1	0	0
llava	107	3	10	1	0
llava	107	3	11	2	0
llava	107	4	1	0	0
llava	107	4	5	1	1
llava	107	4	11	2	0
llava	107	5	1	0	0
llava	107	5	8	1	1
llava	107	5	9	2	0
llava	107	5	10	3	0
llava	107	5	11	4	0
llava	107	6	2	0	0
llava	107	6	4	1	0
llava	107	6	8	2	1
llava	107	6	10	3	0
llava	107	7	2	0	0
llava	107	7	3	1	0
llava	107	7	4	2	0
llava	107	7	6	3	1
llava	107	7	9	4	0
llava	107	8	2	0	0
llava	107	8	3	1	0
llava	107	8	6	2	1
llava	107	8	7	3	1
llava	107	8	11	4	0
llava	107	9	5	0	1
llava	107	9	7	1	1
llava	107	9	11	2	0
llava	107	10	10	0	0
llava	107	11	11	0	0
llava	108	1	3	0	0
llava	108	1	4	1	1
llava	108	1	5	2	0
llava	108	1	6	3	0
llava	108	1	7	4	1
llava	108	1	8	5	0
llava	108	1	10	6	0
llava	108	1	12	7	0
llava	108	1	17	8	0
llava	108	2	1	0	1
llava	108	2	2	1	0
llava	108	2	3	2	0
llava	108	2	4	3	1
llava	108	2	14	4	0
llava	108	2	15	5	0
llava	108	3	3	0	0
llava	108	3	4	1	1
llava	108	3	15	2	0
llava	108	3	17	3	0
llava	108	4	1	0	1
llava	108	4	2	1	0
llava	108	4	3	2	0
llava	108	4	4	3	1
llava	108	4	5	4	0
llava	108	4	6	5	0
llava	108	4	7	6	1
llava	108	4	8	7	0
llava	108	4	11	8	1
llava	108	4	12	9	0
llava	108	4	14	10	0
llava	108	5	3	0	0
llava	108	5	4	1	1
llava	108	5	5	2	0
llava	108	5	6	3	0
llava	108	5	7	4	1
llava	108	5	8	5	0
llava	108	5	10	6	0
llava	108	5	12	7	0
llava	108	6	5	0	0
llava	108	6	6	1	0
llava	108	6	7	2	1
llava	108	6	8	3	0
llava	108	6	9	4	1
llava	108	6	12	5	0
llava	108	7	3	0	0
llava	108	7	4	1	1
llava	108	7	5	2	0
llava	108	7	6	3	0
llava	108	7	7	4	1
llava	108	7	8	5	0
llava	108	7	10	6	0
llava	108	7	12	7	0
llava	108	8	1	0	1
llava	108	8	2	1	0
llava	108	8	5	2	0
llava	108	8	6	3	0
llava	108	8	7	4	1
llava	108	8	8	5	0
llava	108	8	9	6	1
llava	108	8	10	7	0
llava	108	8	12	8	0
llava	108	8	15	9	0
llava	108	9	3	0	0
llava	108	9	4	1	1
llava	108	9	16	2	1
llava	108	10	5	0	0
llava	108	10	6	1	0
llava	108	10	7	2	1
llava	108	10	8	3	0
llava	108	10	11	4	1
llava	108	10	12	5	0
llava	108	11	13	0	0
llava	108	12	13	0	0
llava	108	13	14	0	0
llava	108	14	13	0	0
llava	108	15	15	0	0
llava	108	16	16	0	1
llava	108	17	17	0	0
llava	108	18	17	0	0
llava	109	1	1	0	0
llava	109	1	4	1	0
llava	109	1	6	2	1
llava	109	1	10	3	0
llava	109	1	12	4	1
llava	109	1	13	5	1
llava	109	1	19	6	0
llava	109	2	1	0	0
llava	109	2	2	1	0
llava	109	2	12	2	1
llava	109	3	1	0	0
llava	109	3	12	1	1
llava	109	3	14	2	0
llava	109	3	15	3	1
llava	109	4	4	0	0
llava	109	4	6	1	1
llava	109	4	8	2	1
llava	109	4	12	3	1
llava	109	4	13	4	1
llava	109	5	3	0	0
llava	109	5	5	1	1
llava	109	5	6	2	1
llava	109	5	11	3	0
llava	109	5	12	4	1
llava	109	5	13	5	1
llava	109	5	14	6	0
llava	109	5	15	7	1
llava	109	5	17	8	0
llava	109	6	2	0	0
llava	109	6	3	1	0
llava	109	6	12	2	1
llava	109	7	12	0	1
llava	109	7	16	1	0
llava	109	8	12	0	1
llava	109	8	14	1	0
llava	109	8	15	2	1
llava	109	9	12	0	1
llava	109	9	14	1	0
llava	109	9	15	2	1
llava	109	10	2	0	0
llava	109	10	4	1	0
llava	109	10	6	2	1
llava	109	10	9	3	0
llava	109	10	12	4	1
llava	109	10	14	5	0
llava	109	10	15	6	1
llava	109	10	16	7	0
llava	109	10	19	8	0
llava	109	11	5	0	1
llava	109	11	7	1	0
llava	109	11	8	2	1
llava	109	11	11	3	0
llava	109	11	12	4	1
llava	109	11	13	5	1
llava	109	11	16	6	0
llava	109	11	19	7	0
llava	109	12	9	0	0
llava	109	12	11	1	0
llava	109	12	12	2	1
llava	109	12	16	3	0
llava	109	12	19	4	0
llava	109	13	7	0	0
llava	109	13	10	1	0
llava	109	13	12	2	1
llava	109	13	19	3	0
llava	109	14	14	0	0
