sample_id	turn	images	model	ok
99	9	[2]	llava	1
99	10	[1, 2, 3]	llava	0
99	11	[1]	llava	1
99	12	[1, 2, 3]	llava	0
99	13	[1, 2, 3]	llava	0
99	14	[2]	llava	1
99	15	[1]	llava	1
99	16	[1, 2, 3]	llava	1
99	17	[1, 2, 3]	llava	1
99	18	[1]	llava	1
99	19	[3]	llava	1
99	1	[3]	qwen	1
99	2	[1, 2, 3]	qwen	1
99	3	[1, 2, 3]	qwen	0
99	4	[2]	qwen	1
99	5	[1, 2, 3]	qwen	0
99	6	[1, 2, 3]	qwen	1
99	7	[1, 2, 3]	qwen	1
99	8	[3]	qwen	1
99	9	[2]	qwen	1
99	10	[1, 2, 3]	qwen	0
99	11	[1]	qwen	1
99	12	[1, 2, 3]	qwen	0
99	13	[1, 2, 3]	qwen	0
99	14	[2]	qwen	1
99	15	[1]	qwen	1
99	16	[1, 2, 3]	qwen	1
99	17	[1, 2, 3]	qwen	0
99	18	[1]	qwen	1
99	19	[3]	qwen	1
100	1	[1, 2, 3, 4, 5, 6, 7]	blip2	0
100	2	[1, 2, 3, 4, 5, 6, 7]	blip2	0
100	3	[1, 2, 3, 4, 5, 6, 7]	blip2	0
100	4	[1, 3, 4, 5, 9]	blip2	0
100	5	[6, 9]	blip2	0
100	6	[1, 3, 4, 5, 9]	blip2	0
100	7	[6, 9]	blip2	0
100	8	[1, 2, 3, 4]	blip2	0
100	9	[2, 3, 5]	blip2	0
100	10	[1, 2, 3, 4, 5, 6, 7]	blip2	0
100	11	[6, 9]	blip2	0
100	12	[1, 3, 4, 5, 9]	blip2	0
100	13	[1, 2, 3, 4, 5, 6, 7]	blip2	0
100	14	[1, 2, 3, 4, 5, 6, 7]	blip2	0
100	15	[1, 2, 8]	blip2	0
100	16	[1, 3, 4, 5, 9]	blip2	0
100	17	[1, 2, 3, 4]	blip2	0
100	18	[2, 3, 5]	blip2	0
100	19	[3, 5]	blip2	0
100	20	[1, 3, 4, 5, 9]	blip2	0
100	1	[1, 2, 3, 4, 5, 6, 7]	llava	1
100	2	[1, 2, 3, 4, 5, 6, 7]	llava	1
100	3	[1, 2, 3, 4, 5, 6, 7]	llava	1
100	4	[1, 3, 4, 5, 9]	llava	1
100	5	[6, 9]	llava	0
100	6	[1, 3, 4, 5, 9]	llava	0
100	7	[6, 9]	llava	0
100	8	[1, 2, 3, 4]	llava	1
100	9	[2, 3, 5]	llava	0
100	10	[1, 2, 3, 4, 5, 6, 7]	llava	0
100	11	[6, 9]	llava	0
100	12	[1, 3, 4, 5, 9]	llava	0
100	13	[1, 2, 3, 4, 5, 6, 7]	llava	0
100	14	[1, 2, 3, 4, 5, 6, 7]	llava	0
100	15	[1, 2, 8]	llava	0
100	16	[1, 3, 4, 5, 9]	llava	1
100	17	[1, 2, 3, 4]	llava	0
100	18	[2, 3, 5]	llava	0
100	19	[3, 5]	llava	0
100	20	[1, 3, 4, 5, 9]	llava	0
100	1	[1, 2, 3, 4, 5, 6, 7]	qwen	1
100	2	[1, 2, 3, 4, 5, 6, 7]	qwen	1
100	3	[1, 2, 3, 4, 5, 6, 7]	qwen	1
100	4	[1, 3, 4, 5, 9]	qwen	1
100	5	[6, 9]	qwen	0
100	6	[1, 3, 4, 5, 9]	qwen	0
100	7	[6, 9]	qwen	1
100	8	[1, 2, 3, 4]	qwen	1
100	9	[2, 3, 5]	qwen	1
100	10	[1, 2, 3, 4, 5, 6, 7]	qwen	1
100	11	[6, 9]	qwen	0
100	12	[1, 3, 4, 5, 9]	qwen	0
100	13	[1, 2, 3, 4, 5, 6, 7]	qwen	0
100	14	[1, 2, 3, 4, 5, 6, 7]	qwen	0
100	15	[1, 2, 8]	qwen	1
100	16	[1, 3, 4, 5, 9]	qwen	0
100	17	[1, 2, 3, 4]	qwen	1
100	18	[2, 3, 5]	qwen	1
100	19	[3, 5]	qwen	1
100	20	[1, 3, 4, 5, 9]	qwen	0
101	1	[10, 11]	blip2	0
101	2	[8, 9]	blip2	0
101	3	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	blip2	0
101	4	[1, 2, 3, 4, 5, 6, 7, 8, 9]	blip2	0
101	5	[6, 7, 2, 8, 3, 5, 9]	blip2	0
101	6	[7, 10, 8, 3, 4, 11, 9]	blip2	0
101	7	[1, 2, 3, 4, 5, 6, 7, 8, 9]	blip2	0
101	8	[3, 9]	blip2	0
101	9	[7, 4]	blip2	0
101	10	[8, 11]	blip2	0
101	1	[10, 11]	llava	1
101	2	[8, 9]	llava	1
101	3	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	llava	1
101	4	[1, 2, 3, 4, 5, 6, 7, 8, 9]	llava	1
101	5	[6, 7, 2, 8, 3, 5, 9]	llava	1
101	6	[7, 10, 8, 3, 4, 11, 9]	llava	0
101	7	[1, 2, 3, 4, 5, 6, 7, 8, 9]	llava	1
101	8	[3, 9]	llava	1
101	9	[7, 4]	llava	1
101	10	[8, 11]	llava	0
101	1	[10, 11]	qwen	1
101	2	[8, 9]	qwen	1
101	3	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	qwen	1
101	4	[1, 2, 3, 4, 5, 6, 7, 8, 9]	qwen	1
101	5	[6, 7, 2, 8, 3, 5, 9]	qwen	1
101	6	[7, 10, 8, 3, 4, 11, 9]	qwen	0
101	7	[1, 2, 3, 4, 5, 6, 7, 8, 9]	qwen	1
101	8	[3, 9]	qwen	1
101	9	[7, 4]	qwen	0
101	10	[8, 11]	qwen	1
102	1	[1, 3, 7, 8, 5]	blip2	0
102	2	[1, 3, 7, 8]	blip2	0
102	3	[1, 9, 5]	blip2	0
102	4	[9, 5]	blip2	0
102	5	[5]	blip2	0
102	6	[2, 3, 6, 7, 8]	blip2	0
102	7	[1, 3, 7, 8, 5]	blip2	0
102	8	[9, 2, 3, 6, 7, 8, 5]	blip2	0
102	9	[3, 6, 7, 8]	blip2	1
102	10	[1, 9, 5]	blip2	1
102	11	[3, 6, 7]	blip2	1
102	1	[1, 3, 7, 8, 5]	llava	0
102	2	[1, 3, 7, 8]	llava	0
102	3	[1, 9, 5]	llava	1
102	4	[9, 5]	llava	0
102	5	[5]	llava	1
102	6	[2, 3, 6, 7, 8]	llava	1
102	7	[1, 3, 7, 8, 5]	llava	0
102	8	[9, 2, 3, 6, 7, 8, 5]	llava	0
102	9	[3, 6, 7, 8]	llava	1
102	10	[1, 9, 5]	llava	1
102	11	[3, 6, 7]	llava	1
102	1	[1, 3, 7, 8, 5]	qwen	0
102	2	[1, 3, 7, 8]	qwen	0
102	3	[1, 9, 5]	qwen	0
102	4	[9, 5]	qwen	0
102	5	[5]	qwen	1
102	6	[2, 3, 6, 7, 8]	qwen	0
102	7	[1, 3, 7, 8, 5]	qwen	0
102	8	[9, 2, 3, 6, 7, 8, 5]	qwen	1
102	9	[3, 6, 7, 8]	qwen	1
102	10	[1, 9, 5]	qwen	0
102	11	[3, 6, 7]	qwen	1
103	1	[6, 7, 3, 10]	blip2	0
103	2	[1, 2, 3, 4, 5]	blip2	0
103	3	[3]	blip2	1
103	4	[6, 7, 3, 9]	blip2	0
103	5	[7, 9, 10]	blip2	0
103	6	[6, 7, 3, 9]	blip2	0
103	7	[6, 7, 3, 9]	blip2	0
103	8	[6, 1]	blip2	0
103	9	[3, 9]	blip2	1
103	10	[3, 5]	blip2	0
103	11	[6, 3, 9]	blip2	0
103	12	[6, 7, 3, 9]	blip2	0
103	13	[2]	blip2	0
103	14	[7, 8, 9, 10]	blip2	0
103	15	[8, 2, 3, 9, 5]	blip2	0
103	16	[6, 7, 3, 9]	blip2	0
103	17	[7, 10]	blip2	0
103	18	[2, 9]	blip2	0
103	19	[7, 8, 9, 10]	blip2	0
103	20	[6, 7, 2, 3, 10]	blip2	0
103	1	[6, 7, 3, 10]	llava	0
103	2	[1, 2, 3, 4, 5]	llava	0
103	3	[3]	llava	1
103	4	[6, 7, 3, 9]	llava	0
103	5	[7, 9, 10]	llava	0
103	6	[6, 7, 3, 9]	llava	0
103	7	[6, 7, 3, 9]	llava	0
103	8	[6, 1]	llava	0
103	9	[3, 9]	llava	1
103	10	[3, 5]	llava	0
103	11	[6, 3, 9]	llava	1
103	12	[6, 7, 3, 9]	llava	0
103	13	[2]	llava	1
103	14	[7, 8, 9, 10]	llava	1
103	15	[8, 2, 3, 9, 5]	llava	0
103	16	[6, 7, 3, 9]	llava	0
103	17	[7, 10]	llava	0
103	18	[2, 9]	llava	1
103	19	[7, 8, 9, 10]	llava	1
103	20	[6, 7, 2, 3, 10]	llava	0
103	1	[6, 7, 3, 10]	qwen	0
103	2	[1, 2, 3, 4, 5]	qwen	0
103	3	[3]	qwen	1
103	4	[6, 7, 3, 9]	qwen	0
103	5	[7, 9, 10]	qwen	1
103	6	[6, 7, 3, 9]	qwen	1
103	7	[6, 7, 3, 9]	qwen	0
103	8	[6, 1]	qwen	0
103	9	[3, 9]	qwen	1
103	10	[3, 5]	qwen	1
103	11	[6, 3, 9]	qwen	0
103	12	[6, 7, 3, 9]	qwen	0
103	13	[2]	qwen	1
103	14	[7, 8, 9, 10]	qwen	1
103	15	[8, 2, 3, 9, 5]	qwen	0
103	16	[6, 7, 3, 9]	qwen	0
103	17	[7, 10]	qwen	0
103	18	[2, 9]	qwen	1
103	19	[7, 8, 9, 10]	qwen	1
103	20	[6, 7, 2, 3, 10]	qwen	0
104	1	[10, 5, 8]	blip2	0
104	2	[4]	blip2	0
104	3	[3, 5, 6]	blip2	0
104	4	[5, 1, 3, 4, 6, 7]	blip2	0
104	5	[11, 10, 5, 6, 8, 9]	blip2	0
104	6	[10, 5, 8, 6]	blip2	0
104	7	[3, 4]	blip2	0
104	8	[2, 7]	blip2	0
104	9	[10, 5, 8, 6]	blip2	1
104	10	[1, 6]	blip2	0
104	11	[1, 2, 3, 4, 5, 6, 7]	blip2	0
104	12	[5]	blip2	1
104	1	[10, 5, 8]	llava	1
104	2	[4]	llava	1
104	3	[3, 5, 6]	llava	0
104	4	[5, 1, 3, 4, 6, 7]	llava	0
104	5	[11, 10, 5, 6, 8, 9]	llava	0
104	6	[10, 5, 8, 6]	llava	0
104	7	[3, 4]	llava	0
104	8	[2, 7]	llava	0
104	9	[10, 5, 8, 6]	llava	0
104	10	[1, 6]	llava	1
104	11	[1, 2, 3, 4, 5, 6, 7]	llava	1
104	12	[5]	llava	1
104	1	[10, 5, 8]	qwen	1
104	2	[4]	qwen	0
104	3	[3, 5, 6]	qwen	0
104	4	[5, 1, 3, 4, 6, 7]	qwen	0
104	5	[11, 10, 5, 6, 8, 9]	qwen	0
104	6	[10, 5, 8, 6]	qwen	1
104	7	[3, 4]	qwen	0
104	8	[2, 7]	qwen	1
104	9	[10, 5, 8, 6]	qwen	0
104	10	[1, 6]	qwen	0
104	11	[1, 2, 3, 4, 5, 6, 7]	qwen	1
104	12	[5]	qwen	1
105	1	[2, 7, 9, 10]	blip2	1
105	2	[6, 11]	blip2	0
105	3	[2, 11]	blip2	0
105	4	[6, 7, 10]	blip2	0
105	5	[1, 4, 11]	blip2	0
105	6	[2, 8]	blip2	1
105	7	[1, 8]	blip2	0
105	8	[1, 2, 3, 4, 5, 6]	blip2	0
105	9	[3, 7, 8, 11]	blip2	0
105	10	[1, 3, 6, 11]	blip2	0
105	11	[4]	blip2	0
105	12	[4, 7]	blip2	0
105	1	[2, 7, 9, 10]	llava	1
105	2	[6, 11]	llava	0
105	3	[2, 11]	llava	1
105	4	[6, 7, 10]	llava	0
105	5	[1, 4, 11]	llava	0
105	6	[2, 8]	llava	1
105	7	[1, 8]	llava	1
105	8	[1, 2, 3, 4, 5, 6]	llava	1
105	9	[3, 7, 8, 11]	llava	0
105	10	[1, 3, 6, 11]	llava	0
105	11	[4]	llava	1
105	12	[4, 7]	llava	0
105	1	[2, 7, 9, 10]	qwen	1
105	2	[6, 11]	qwen	0
105	3	[2, 11]	qwen	1
105	4	[6, 7, 10]	qwen	0
105	5	[1, 4, 11]	qwen	0
105	6	[2, 8]	qwen	1
105	7	[1, 8]	qwen	1
105	8	[1, 2, 3, 4, 5, 6]	qwen	1
105	9	[3, 7, 8, 11]	qwen	0
105	10	[1, 3, 6, 11]	qwen	0
105	11	[4]	qwen	1
105	12	[4, 7]	qwen	0
106	1	[7]	blip2	1
106	2	[1, 7, 8, 9, 10]	blip2	0
106	3	[8, 9]	blip2	1
106	4	[8, 10]	blip2	0
106	5	[8]	blip2	1
106	6	[1, 6, 7, 9, 10]	blip2	0
106	7	[8, 9]	blip2	1
106	8	[1, 10]	blip2	0
106	9	[8, 9]	blip2	1
106	10	[8, 10]	blip2	0
106	11	[7, 8, 9, 10]	blip2	1
106	1	[7]	llava	1
106	2	[1, 7, 8, 9, 10]	llava	1
106	3	[8, 9]	llava	0
106	4	[8, 10]	llava	0
106	5	[8]	llava	1
106	6	[1, 6, 7, 9, 10]	llava	0
106	7	[8, 9]	llava	0
106	8	[1, 10]	llava	1
106	9	[8, 9]	llava	1
106	10	[8, 10]	llava	0
106	11	[7, 8, 9, 10]	llava	1
106	1	[7]	qwen	1
106	2	[1, 7, 8, 9, 10]	qwen	1
106	3	[8, 9]	qwen	1
106	4	[8, 10]	qwen	0
106	5	[8]	qwen	1
106	6	[1, 6, 7, 9, 10]	qwen	1
106	7	[8, 9]	qwen	1
106	8	[1, 10]	qwen	0
106	9	[8, 9]	qwen	1
106	10	[8, 10]	qwen	1
106	11	[7, 8, 9, 10]	qwen	1
107	1	[2, 3, 4, 5, 8, 9, 11]	blip2	0
107	2	[5, 6]	blip2	0
107	3	[1, 7, 8]	blip2	0
107	4	[4, 9]	blip2	1
107	5	[1, 2, 3, 4, 5]	blip2	0
107	6	[5, 7]	blip2	0
107	7	[8, 9]	blip2	0
107	8	[1, 7, 8]	blip2	0
107	9	[1, 6, 7, 8]	blip2	0
107	10	[6, 7]	blip2	0
107	11	[1, 3, 5, 6, 10]	blip2	0
107	1	[2, 3, 4, 5, 8, 9, 11]	llava	0
107	2	[5, 6]	llava	1
107	3	[1, 7, 8]	llava	0
107	4	[4, 9]	llava	1
107	5	[1, 2, 3, 4, 5]	llava	0
107	6	[5, 7]	llava	0
107	7	[8, 9]	llava	1
107	8	[1, 7, 8]	llava	1
107	9	[1, 6, 7, 8]	llava	0
107	10	[6, 7]	llava	0
107	11	[1, 3, 5, 6, 10]	llava	0
107	1	[2, 3, 4, 5, 8, 9, 11]	qwen	0
107	2	[5, 6]	qwen	1
107	3	[1, 7, 8]	qwen	0
107	4	[4, 9]	qwen	1
107	5	[1, 2, 3, 4, 5]	qwen	0
107	6	[5, 7]	qwen	0
107	7	[8, 9]	qwen	1
107	8	[1, 7, 8]	qwen	1
107	9	[1, 6, 7, 8]	qwen	0
107	10	[6, 7]	qwen	0
107	11	[1, 3, 5, 6, 10]	qwen	0
108	1	[2, 8, 4]	blip2	0
108	2	[16, 9]	blip2	0
108	3	[2, 15, 8, 3]	blip2	0
108	4	[1, 2, 7, 3, 4, 5, 9]	blip2	1
108	5	[1, 6, 7, 8, 4, 10, 5]	blip2	0
108	6	[1, 6, 7, 8, 4, 10, 5]	blip2	0
108	7	[1, 2, 7, 3, 4, 5, 9]	blip2	0
108	8	[6, 8]	blip2	1
108	9	[11, 12, 14]	blip2	0
108	10	[1, 6, 7, 8, 4, 10, 5]	blip2	0
108	11	[5, 1, 7, 8]	blip2	0
108	12	[2, 8, 4]	blip2	0
108	13	[1, 17, 3, 18]	blip2	0
108	14	[4, 10]	blip2	1
108	15	[1, 6, 7, 8, 4, 10, 5]	blip2	0
108	16	[1, 6, 7, 8, 4, 10, 5]	blip2	0
108	17	[2, 4, 13]	blip2	0
108	1	[2, 8, 4]	llava	0
108	2	[16, 9]	llava	1
108	3	[2, 15, 8, 3]	llava	0
108	4	[1, 2, 7, 3, 4, 5, 9]	llava	1
108	5	[1, 6, 7, 8, 4, 10, 5]	llava	0
108	6	[1, 6, 7, 8, 4, 10, 5]	llava	0
108	7	[1, 2, 7, 3, 4, 5, 9]	llava	0
108	8	[6, 8]	llava	1
108	9	[11, 12, 14]	llava	0
108	10	[1, 6, 7, 8, 4, 10, 5]	llava	1
108	11	[5, 1, 7, 8]	llava	0
108	12	[2, 8, 4]	llava	1
108	13	[1, 17, 3, 18]	llava	0
108	14	[4, 10]	llava	1
108	15	[1, 6, 7, 8, 4, 10, 5]	llava	0
108	16	[1, 6, 7, 8, 4, 10, 5]	llava	0
108	17	[2, 4, 13]	llava	0
108	1	[2, 8, 4]	qwen	0
108	2	[16, 9]	qwen	1
108	3	[2, 15, 8, 3]	qwen	0
108	4	[1, 2, 7, 3, 4, 5, 9]	qwen	0
108	5	[1, 6, 7, 8, 4, 10, 5]	qwen	1
108	6	[1, 6, 7, 8, 4, 10, 5]	qwen	1
108	7	[1, 2, 7, 3, 4, 5, 9]	qwen	0
108	8	[6, 8]	qwen	1
108	9	[11, 12, 14]	qwen	0
108	10	[1, 6, 7, 8, 4, 10, 5]	qwen	0
108	11	[5, 1, 7, 8]	qwen	0
108	12	[2, 8, 4]	qwen	1
108	13	[1, 17, 3, 18]	qwen	0
108	14	[4, 10]	qwen	1
108	15	[1, 6, 7, 8, 4, 10, 5]	qwen	0
108	16	[1, 6, 7, 8, 4, 10, 5]	qwen	0
108	17	[2, 4, 13]	qwen	0
109	1	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]	blip2	1
109	2	[3, 5, 8, 9, 10, 14, 15]	blip2	0
109	3	[11, 13]	blip2	0
109	4	[1, 13]	blip2	0
109	5	[1, 4, 10]	blip2	0
109	6	[1, 2, 3]	blip2	0
109	7	[18]	blip2	1
109	8	[3, 5, 8, 9, 10, 14, 15]	blip2	0
109	9	[1, 4, 5, 10]	blip2	0
109	10	[4, 11]	blip2	0
109	11	[1, 4, 5, 11]	blip2	0
109	12	[5, 6]	blip2	0
109	13	[10, 12]	blip2	0
109	14	[1, 10, 11, 12, 13, 19, 20]	blip2	0
109	15	[7, 10, 11, 12, 14, 16]	blip2	0
109	16	[5, 11, 12]	blip2	0
109	17	[2, 6, 10]	blip2	0
109	18	[5, 11]	blip2	0
109	19	[5, 17]	blip2	0
109	1	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]	llava	1
109	2	[3, 5, 8, 9, 10, 14, 15]	llava	1
109	3	[11, 13]	llava	0
109	4	[1, 13]	llava	0
109	5	[1, 4, 10]	llava	0
109	6	[1, 2, 3]	llava	0
109	7	[18]	llava	1
109	8	[3, 5, 8, 9, 10, 14, 15]	llava	0
109	9	[1, 4, 5, 10]	llava	1
109	10	[4, 11]	llava	1
109	11	[1, 4, 5, 11]	llava	1
109	12	[5, 6]	llava	0
109	13	[10, 12]	llava	0
109	14	[1, 10, 11, 12, 13, 19, 20]	llava	0
109	15	[7, 10, 11, 12, 14, 16]	llava	0
109	16	[5, 11, 12]	llava	0
109	17	[2, 6, 10]	llava	0
109	18	[5, 11]	llava	1
109	19	[5, 17]	llava	0
109	1	[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]	qwen	1
109	2	[3, 5, 8, 9, 10, 14, 15]	qwen	0
109	3	[11, 13]	qwen	1
109	4	[1, 13]	qwen	0
109	5	[1, 4, 10]	qwen	0
109	6	[1, 2, 3]	qwen	0
109	7	[18]	qwen	1
109	8	[3, 5, 8, 9, 10, 14, 15]	qwen	0
109	9	[1, 4, 5, 10]	qwen	0
109	10	[4, 11]	qwen	1
109	11	[1, 4, 5, 11]	qwen	1
109	12	[5, 6]	qwen	0
109	13	[10, 12]	qwen	1
109	14	[1, 10, 11, 12, 13, 19, 20]	qwen	0
109	15	[7, 10, 11, 12, 14, 16]	qwen	1
109	16	[5, 11, 12]	qwen	0
109	17	[2, 6, 10]	qwen	0
109	18	[5, 11]	qwen	0
109	19	[5, 17]	qwen	0
